#rho	 Pc
 1.066630521981710E-01 3.089715035319016E+05
 1.078987735565133E-01 3.229307043939347E+05
 1.091488110931760E-01 3.373626579898219E+05
 1.104133306650977E-01 3.522716914612896E+05
 1.116925000507166E-01 3.676610692252789E+05
 1.129864889722307E-01 3.835328713311937E+05
 1.142954691181173E-01 3.998878628880499E+05
 1.156196141659133E-01 4.167253540424223E+05
 1.169590998052578E-01 4.340430499635965E+05
 1.183141037612042E-01 4.518368902648904E+05
 1.196848058178003E-01 4.701008772650562E+05
 1.210713878419421E-01 4.888268924644251E+05
 1.224740338075054E-01 5.080045005822590E+05
 1.238929298197542E-01 5.276207404716514E+05
 1.253282641400342E-01 5.476599021964059E+05
 1.267802272107522E-01 5.681032895234457E+05
 1.282490116806429E-01 5.889289670482564E+05
 1.297348124303308E-01 6.101114911410983E+05
 1.312378265981875E-01 6.316216238589053E+05
 1.327582536064874E-01 6.534260289359763E+05
 1.342962951878679E-01 6.754869489272761E+05
 1.358521554120959E-01 6.977618625339495E+05
 1.374260407131432E-01 7.202031211075452E+05
 1.390181599165777E-01 7.427575632777291E+05
 1.406287242672696E-01 7.653661066092467E+05
 1.422579474574199E-01 7.879633151499307E+05
 1.439060456549144E-01 8.104769416800924E+05
 1.455732375320039E-01 8.328274434266833E+05
 1.472597442943183E-01 8.549274699566695E+05
 1.489657897102176E-01 8.766813219103379E+05
 1.506916001404801E-01 8.979843791832556E+05
 1.524374045683375E-01 9.187224971124566E+05
 1.542034346298566E-01 9.387713691571264E+05
 1.559899246446726E-01 9.579958545154530E+05
 1.577971116470799E-01 9.762492690588573E+05
 1.596252354174811E-01 9.933726378859215E+05
 1.614745385142020E-01 1.009193907764263E+06
 1.633452663056751E-01 1.023527117627881E+06
 1.652376670029944E-01 1.036171525262243E+06
 1.671519916928492E-01 1.046910688215331E+06
 1.690884943708389E-01 1.055511496909060E+06
 1.710474319751724E-01 1.061723157862101E+06
 1.730290644207600E-01 1.065276124842069E+06
 1.750336546336996E-01 1.065880975698050E+06
 1.770614685861610E-01 1.063227232533313E+06
 1.791127753316762E-01 1.056982122822903E+06
 1.811878470408384E-01 1.046789278958649E+06
 1.832869590374125E-01 1.032267373640904E+06
 1.854103898348675E-01 1.013008688452312E+06
 1.875584211733279E-01 9.885776128321607E+05
 1.897313380569570E-01 9.585090706088692E+05
 1.919294287917716E-01 9.223068711300329E+05
 1.941529850238938E-01 8.794419819298688E+05
 1.964023017782481E-01 8.293507197983083E+05
 1.986776774977058E-01 7.714328569827573E+05
 2.009794140826820E-01 7.050496391624864E+05
 2.033078169311927E-01 6.295217117430889E+05
 2.056631949793762E-01 5.441269508874369E+05
 2.080458607424815E-01 4.480981955610999E+05
 2.104561303563356E-01 3.406208768436441E+05
 2.128943236192869E-01 2.208305405569675E+05
 2.153607640346369E-01 8.781025915029155E+04
 2.178557788535648E-01 -5.941207129432461E+04
 2.203796991185454E-01 -2.218665532372672E+05
 2.229328597072733E-01 -4.006442334294883E+05
 2.255155993770961E-01 -5.969001768146264E+05
 2.281282608099594E-01 -8.118566732539923E+05
 2.307711906578750E-01 -1.046806581856531E+06
 2.334447395889162E-01 -1.303116817864748E+06
 2.361492623337434E-01 -1.582231987255494E+06
 2.388851177326722E-01 -1.885678174172261E+06
 2.416526687832827E-01 -2.215066886628834E+06
 2.444522826885840E-01 -2.572099166040677E+06
 2.472843309057360E-01 -2.958569866134465E+06
 2.501491891953325E-01 -3.376372107141985E+06
 2.530472376712596E-01 -3.827501911301476E+06
 2.559788608511301E-01 -4.314063025626104E+06
 2.589444477073001E-01 -4.838271938369170E+06
 2.619443917184796E-01 -5.402463095607942E+06
 2.649790909219405E-01 -6.009094324490104E+06
 2.680489479663274E-01 -6.660752469977339E+06
 2.711543701650821E-01 -7.360159251983742E+06
 2.742957695504880E-01 -8.110177350061817E+06
 2.774735629283362E-01 -8.913816722805999E+06
 2.806881719332318E-01 -9.774241169544436E+06
 2.839400230845333E-01 -1.069477514188676E+07
 2.872295478429456E-01 -1.167891081282899E+07
 2.905571826677684E-01 -1.273031541155082E+07
 2.939233690748032E-01 -1.385283883188095E+07
 2.973285536949358E-01 -1.505052152285716E+07
 3.007731883333974E-01 -1.632760266988356E+07
 3.042577300297081E-01 -1.768852867502347E+07
 3.077826411183190E-01 -1.913796194550109E+07
 3.113483892899565E-01 -2.068078999925441E+07
 3.149554476536738E-01 -2.232213489687277E+07
 3.186042947996265E-01 -2.406736300928308E+07
 3.222954148625702E-01 -2.592209513080449E+07
 3.260292975860973E-01 -2.789221694726884E+07
 3.298064383876183E-01 -2.998388986911475E+07
 3.336273384240919E-01 -3.220356223985689E+07
 3.374925046585208E-01 -3.455798092978841E+07
 3.414024499272174E-01 -3.705420332581364E+07
 3.453576930078451E-01 -3.969960972785658E+07
 3.493587586882521E-01 -4.250191616253936E+07
 3.534061778361023E-01 -4.546918762573287E+07
 3.575004874693088E-01 -4.860985176436372E+07
 3.616422308272880E-01 -5.193271300924338E+07
 3.658319574430382E-01 -5.544696717067480E+07
 3.700702232160500E-01 -5.916221650806387E+07
 3.743575904860671E-01 -6.308848528554627E+07
 3.786946281076957E-01 -6.723623582552767E+07
 3.830819115258814E-01 -7.161638507276163E+07
 3.875200228522629E-01 -7.624032168056202E+07
 3.920095509424036E-01 -8.111992363192824E+07
 3.965510914739238E-01 -8.626757640845260E+07
 4.011452470255374E-01 -9.169619171900302E+07
 4.057926271570001E-01 -9.741922680174458E+07
 4.104938484899883E-01 -1.034507043120150E+08
 4.152495347899150E-01 -1.098052328090304E+08
 4.200603170486880E-01 -1.164980278552451E+08
 4.249268335684356E-01 -1.235449337409056E+08
 4.298497300461933E-01 -1.309624458469712E+08
 4.348296596595783E-01 -1.387677336611969E+08
 4.398672831534545E-01 -1.469786644591476E+08
 4.449632689275991E-01 -1.556138276646952E+08
 4.501182931253878E-01 -1.646925599035894E+08
 4.553330397235089E-01 -1.742349707630881E+08
 4.606082006227101E-01 -1.842619692720460E+08
 4.659444757396038E-01 -1.947952911146257E+08
 4.713425730995338E-01 -2.058575265912672E+08
 4.768032089305140E-01 -2.174721493410771E+08
 4.823271077582628E-01 -2.296635458382654E+08
 4.879150025023302E-01 -2.424570456771763E+08
 4.935676345733448E-01 -2.558789526587901E+08
 4.992857539713872E-01 -2.699565766917613E+08
 5.050701193854970E-01 -2.847182665225062E+08
 5.109214982943389E-01 -3.001934433053820E+08
 5.168406670680351E-01 -3.164126350284659E+08
 5.228284110711717E-01 -3.334075118055336E+08
 5.288855247670033E-01 -3.512109220474830E+08
 5.350128118228660E-01 -3.698569295270909E+08
 5.412110852168053E-01 -3.893808513465246E+08
 5.474811673454452E-01 -4.098192968215623E+08
 5.538238901331074E-01 -4.312102072936314E+08
 5.602400951421869E-01 -4.535928968794200E+08
 5.667306336848181E-01 -4.770080941723632E+08
 5.732963669358229E-01 -5.014979849015219E+08
 5.799381660469749E-01 -5.271062555630893E+08
 5.866569122625870E-01 -5.538781380301635E+08
 5.934534970364329E-01 -5.818604551508918E+08
 6.003288221500276E-01 -6.111016673463614E+08
 6.072837998322806E-01 -6.416519202108300E+08
 6.143193528805262E-01 -6.735630931274314E+08
 6.214364147829645E-01 -7.068888488997352E+08
 6.286359298425207E-01 -7.416846844127326E+08
 6.359188533021309E-01 -7.780079823222036E+08
 6.432861514714914E-01 -8.159180637781124E+08
 6.507388018552647E-01 -8.554762421887774E+08
 6.582777932827790E-01 -8.967458780261645E+08
 6.659041260392302E-01 -9.397924346727997E+08
 6.736188119983954E-01 -9.846835353128003E+08
 6.814228747568934E-01 -1.031489020869412E+09
 6.893173497699996E-01 -1.080281008980075E+09
 6.973032844890259E-01 -1.131133954014210E+09
 7.053817385003017E-01 -1.184124708124933E+09
 7.135537836657632E-01 -1.239332583334809E+09
 7.218205042651654E-01 -1.296839414637954E+09
 7.301829971399479E-01 -1.356729624125492E+09
 7.386423718387688E-01 -1.419090286115358E+09
 7.471997507647146E-01 -1.484011193273190E+09
 7.558562693242297E-01 -1.551584923722703E+09
 7.646130760777579E-01 -1.621906909113553E+09
 7.734713328921375E-01 -1.695075503652139E+09
 7.824322150947629E-01 -1.771192054056591E+09
 7.914969116295227E-01 -1.850360970424521E+09
 8.006666252145539E-01 -1.932689797998668E+09
 8.099425725018229E-01 -2.018289289783967E+09
 8.193259842385477E-01 -2.107273480011095E+09
 8.288181054304972E-01 -2.199759758411748E+09
 8.384201955071847E-01 -2.295868945258337E+09
 8.481335284889631E-01 -2.395725367152141E+09
 8.579593931560721E-01 -2.499456933514697E+09
 8.678990932196292E-01 -2.607195213740598E+09
 8.779539474946100E-01 -2.719075514972697E+09
 8.881252900748349E-01 -2.835236960445310E+09
 8.984144705099720E-01 -2.955822568354493E+09
 9.088228539845999E-01 -3.080979331198497E+09
 9.193518214993476E-01 -3.210858295527858E+09
 9.300027700541190E-01 -3.345614642054704E+09
 9.407771128334544E-01 -3.485407766039350E+09
 9.516762793940361E-01 -3.630401357908444E+09
 9.627017158543570E-01 -3.780763484015312E+09
 9.738548850866021E-01 -3.936666667464840E+09
 9.851372669107378E-01 -4.098287968942638E+09
 9.965503582908595E-01 -4.265809067430184E+09
 1.008095673533815E+00 -4.439416340749000E+09
 1.019774744490117E+00 -4.619300945807433E+09
 1.031589120757197E+00 -4.805658898465359E+09
 1.043540369885009E+00 -4.998691152924726E+09
 1.055630077584011E+00 -5.198603680493374E+09
 1.067859847935561E+00 -5.405607547642418E+09
 1.080231303604750E+00 -5.619918993218890E+09
 1.092746086055699E+00 -5.841759504672602E+09
 1.105405855769349E+00 -6.071355893188587E+09
 1.118212292463781E+00 -6.308940367549664E+09
 1.131167095317078E+00 -6.554750606604177E+09
 1.144271983192781E+00 -6.809029830163374E+09
 1.157528694867945E+00 -7.072026868175264E+09
 1.170938989263840E+00 -7.343996227999868E+09
 1.184504645679341E+00 -7.625198159595328E+09
 1.198227464026993E+00 -7.915898718450121E+09
 1.212109265071832E+00 -8.216369826018736E+09
 1.226151890672973E+00 -8.526889327518994E+09
 1.240357204027979E+00 -8.847741046817112E+09
 1.254727089920080E+00 -9.179214838187672E+09
 1.269263454968253E+00 -9.521606634757690E+09
 1.283968227880182E+00 -9.875218493320732E+09
 1.298843359708181E+00 -1.024035863533184E+10
 1.313890824108041E+00 -1.061734148374671E+10
 1.329112617600914E+00 -1.100648769550669E+10
 1.344510759838211E+00 -1.140812418931518E+10
 1.360087293869567E+00 -1.182258416843112E+10
 1.375844286413919E+00 -1.225020713817949E+10
 1.391783828133728E+00 -1.269133891781748E+10
 1.407908033912360E+00 -1.314633164644591E+10
 1.424219043134697E+00 -1.361554378260501E+10
 1.440719019971001E+00 -1.409934009719353E+10
 1.457410153664048E+00 -1.459809165929067E+10
 1.474294658819605E+00 -1.511217581456570E+10
 1.491374775700271E+00 -1.564197615577579E+10
 1.508652770522710E+00 -1.618788248496935E+10
 1.526130935758349E+00 -1.675029076695541E+10
 1.543811590437531E+00 -1.732960307356433E+10
 1.561697080457219E+00 -1.792622751822351E+10
 1.579789778892253E+00 -1.854057818033152E+10
 1.598092086310205E+00 -1.917307501897039E+10
 1.616606431089896E+00 -1.982414377536128E+10
 1.635335269743601E+00 -2.049421586354946E+10
 1.654281087242974E+00 -2.118372824872899E+10
 1.673446397348760E+00 -2.189312331260851E+10
 1.692833742944336E+00 -2.262284870520887E+10
 1.712445696373083E+00 -2.337335718245934E+10
 1.732284859779714E+00 -2.414510642892050E+10
 1.752353865455510E+00 -2.493855886490414E+10
 1.772655376187583E+00 -2.575418143744306E+10
 1.793192085612187E+00 -2.659244539415631E+10
 1.813966718572103E+00 -2.745382603931614E+10
 1.834982031478176E+00 -2.833880247156197E+10
 1.856240812675053E+00 -2.924785730202695E+10
 1.877745882811125E+00 -3.018147635235381E+10
 1.899500095212789E+00 -3.114014833171325E+10
 1.921506336263032E+00 -3.212436449168002E+10
 1.943767525784390E+00 -3.313461825833915E+10
 1.966286617426370E+00 -3.417140484040712E+10
 1.989066599057330E+00 -3.523522081258182E+10
 2.012110493160918E+00 -3.632656367296939E+10
 2.035421357237112E+00 -3.744593137340647E+10
 2.059002284207877E+00 -3.859382182196747E+10
 2.082856402827544E+00 -3.977073235608685E+10
 2.106986878097950E+00 -4.097715918530486E+10
 2.131396911688356E+00 -4.221359680259409E+10
 2.156089742360259E+00 -4.348053736263496E+10
 2.181068646397125E+00 -4.477847002609454E+10
 2.206336938039072E+00 -4.610788026843695E+10
 2.231897969922621E+00 -4.746924915186633E+10
 2.257755133525535E+00 -4.886305255889391E+10
 2.283911859616783E+00 -5.028976038641500E+10
 2.310371618711771E+00 -5.174983569843460E+10
 2.337137921532786E+00 -5.324373383574298E+10
 2.364214319474819E+00 -5.477190148160800E+10
 2.391604405076774E+00 -5.633477568112340E+10
 2.419311812498119E+00 -5.793278281268552E+10
 2.447340218001076E+00 -5.956633751011324E+10
 2.475693340438405E+00 -6.123584153331410E+10
 2.504374941746810E+00 -6.294168258555962E+10
 2.533388827446084E+00 -6.468423307566440E+10
 2.562738847144044E+00 -6.646384882295077E+10
 2.592428895047279E+00 -6.828086770294641E+10
 2.622462910477869E+00 -7.013560823158951E+10
 2.652844878396030E+00 -7.202836808596474E+10
 2.683578829928863E+00 -7.395942255919510E+10
 2.714668842905213E+00 -7.592902294706683E+10
 2.746119042396709E+00 -7.793739486422633E+10
 2.777933601265088E+00 -7.998473648729462E+10
 2.810116740715872E+00 -8.207121672235483E+10
 2.842672730858421E+00 -8.419697329443631E+10
 2.875605891272508E+00 -8.636211075597510E+10
 2.908920591581463E+00 -8.856669841162067E+10
 2.942621252031910E+00 -9.081076815658734E+10
 2.976712344080274E+00 -9.309431222560019E+10
 3.011198390986067E+00 -9.541728084932837E+10
 3.046083968412013E+00 -9.777957981509688E+10
 3.081373705031188E+00 -1.001810679288950E+11
 3.117072283141131E+00 -1.026215543754613E+11
 3.153184439285111E+00 -1.051007959724260E+11
 3.189714964880590E+00 -1.076184943157688E+11
 3.226668706854930E+00 -1.101742928128024E+11
 3.264050568288515E+00 -1.127677735982415E+11
 3.301865509065283E+00 -1.153984543305924E+11
 3.340118546530824E+00 -1.180657848646623E+11
 3.378814756158077E+00 -1.207691437956645E+11
 3.417959272220765E+00 -1.235078348709335E+11
 3.457557288474602E+00 -1.262810832654509E+11
 3.497614058846426E+00 -1.290880317165400E+11
 3.538134898131283E+00 -1.319277365128975E+11
 3.579125182697620E+00 -1.347991633337165E+11
 3.620590351200606E+00 -1.377011829328094E+11
 3.662535905303764E+00 -1.406325666632202E+11
 3.704967410408932E+00 -1.435919818370795E+11
 3.747890496394677E+00 -1.465779869152815E+11
 3.791310858363300E+00 -1.495890265217722E+11
 3.835234257396453E+00 -1.526234262776864E+11
 3.879666521319537E+00 -1.556793874482785E+11
 3.924613545474937E+00 -1.587549813979137E+11
 3.970081293504237E+00 -1.618481438474281E+11
 4.016075798139484E+00 -1.649566689262822E+11
 4.062603162003607E+00 -1.680782030147565E+11
 4.109669558420141E+00 -1.712102383693561E+11
 4.157281232232300E+00 -1.743501065237633E+11
 4.205444500631561E+00 -1.774949714596282E+11
 4.254165753995830E+00 -1.806418225407152E+11
 4.303451456737335E+00 -1.837874672009851E+11
 4.353308148160332E+00 -1.869285233815321E+11
 4.403742443328754E+00 -1.900614117078719E+11
 4.454761033943891E+00 -1.931823473989871E+11
 4.506370689232281E+00 -1.962873319017706E+11
 4.558578256843846E+00 -1.993721442419158E+11
 4.611390663760447E+00 -2.024323320812919E+11
 4.664814917214975E+00 -2.054632024761797E+11
 4.718858105621080E+00 -2.084598123247429E+11
 4.773527399513672E+00 -2.114169584956767E+11
 4.828830052500307E+00 -2.143291676297563E+11
 4.884773402223630E+00 -2.171906856019454E+11
 4.941364871334933E+00 -2.199954666362619E+11
 4.998611968478992E+00 -2.227371620631839E+11
 5.056522289290349E+00 -2.254091087083611E+11
 5.115103517401097E+00 -2.280043169022187E+11
 5.174363425460363E+00 -2.305154580990685E+11
 5.234309876165584E+00 -2.329348520955816E+11
 5.294950823305763E+00 -2.352544538367810E+11
 5.356294312816773E+00 -2.374658397947694E+11
 5.418348483848908E+00 -2.395601939139344E+11
 5.481121569846799E+00 -2.415282931042988E+11
 5.544621899641844E+00 -2.433604922724551E+11
 5.608857898557290E+00 -2.450467088797693E+11
 5.673838089526103E+00 -2.465764070064165E+11
 5.739571094221832E+00 -2.479385809183448E+11
 5.806065634202520E+00 -2.491217381140580E+11
 5.873330532067914E+00 -2.501138818379665E+11
 5.941374712630040E+00 -2.509024930516582E+11
 6.010207204097384E+00 -2.514745118392247E+11
 6.079837139272753E+00 -2.518163182365870E+11
 6.150273756765033E+00 -2.519137124670971E+11
 6.221526402214987E+00 -2.517518945648260E+11
 6.293604529535244E+00 -2.513154433722607E+11
 6.366517702164670E+00 -2.505882948928523E+11
 6.440275594337228E+00 -2.495537199786428E+11
 6.514887992365616E+00 -2.481943013404698E+11
 6.590364795939702E+00 -2.464919098548524E+11
 6.666716019440028E+00 -2.444276801519583E+11
 6.743951793266547E+00 -2.419819854677017E+11
 6.822082365182739E+00 -2.391344117319323E+11
 6.901118101675299E+00 -2.358637308798359E+11
 6.981069489329556E+00 -2.321478733629730E+11
 7.061947136220891E+00 -2.279638998318746E+11
 7.143761773322206E+00 -2.232879719774895E+11
 7.226524255927732E+00 -2.180953225031575E+11
 7.310245565093315E+00 -2.123602242040062E+11
 7.394936809093432E+00 -2.060559581310737E+11
 7.480609224895021E+00 -1.991547808104777E+11
 7.567274179648427E+00 -1.916278905025012E+11
 7.654943172195629E+00 -1.834453924629324E+11
 7.743627834595906E+00 -1.745762631884172E+11
 7.833339933669218E+00 -1.649883136153361E+11
 7.924091372557406E+00 -1.546481512408022E+11
 8.015894192303572E+00 -1.435211411471893E+11
 8.108760573449670E+00 -1.315713658872797E+11
 8.202702837652632E+00 -1.187615842140184E+11
 8.297733449319262E+00 -1.050531886103049E+11
 8.393865017259996E+00 -9.040616159508203E+10
 8.491110296361883E+00 -7.477903077988585E+10
 8.589482189280899E+00 -5.812882262355721E+10
 8.688993748153921E+00 -4.041101486759987E+10
 8.789658176330486E+00 -2.157783815335329E+10
 8.891488830124636E+00 -1.585978785376805E+09
 8.910000000000000E+00 2.150857055662953E+09
 8.994499220587050E+00 1.961583354021350E+10
 9.098703015297721E+00 4.208325776460921E+10
 9.204114040179395E+00 6.586499001078770E+10
 9.310746281331992E+00 9.101643422398471E+10
 9.418613886888329E+00 1.175947880080416E+11
 9.527731168891309E+00 1.456588465413113E+11
 9.638112605192871E+00 1.752694474556172E+11
 9.749772841374904E+00 2.064895337090471E+11
 9.862726692692489E+00 2.393842182172686E+11
 9.976989146039589E+00 2.740208503022368E+11
 1.009257536193751E+01 3.104690839722991E+11
 1.020950067654649E+01 3.488009481123219E+11
 1.032778060370044E+01 3.890909186208042E+11
 1.044743083696542E+01 4.314159925395919E+11
 1.056846725172182E+01 4.758557642364281E+11
 1.069090590727078E+01 5.224925036827582E+11
 1.081476304896495E+01 5.714112368908455E+11
 1.094005511036394E+01 6.226998285600454E+11
 1.106679871541474E+01 6.764490669856411E+11
 1.119501068065744E+01 7.327527512921730E+11
 1.132470801745647E+01 7.917077810550723E+11
 1.145590793425766E+01 8.534142483552849E+11
 1.158862783887151E+01 9.179755323444602E+11
 1.172288534078293E+01 9.854983963838895E+11
 1.185869825348759E+01 1.056093087800744E+12
 1.199608459685553E+01 1.129873440362198E+12
 1.213506259952202E+01 1.206956979507492E+12
 1.227565070130623E+01 1.287465030413998E+12
 1.241786755565772E+01 1.371522828982213E+12
 1.256173203213156E+01 1.459259635794023E+12
 1.270726321889186E+01 1.550808853128969E+12
 1.285448042524452E+01 1.646308145123133E+12
 1.300340318419908E+01 1.745899561117061E+12
 1.315405125506055E+01 1.849729662312192E+12
 1.330644462605098E+01 1.957949651809975E+12
 1.346060351696158E+01 2.070715508077831E+12
 1.361654838183552E+01 2.188188121984057E+12
 1.377429991168179E+01 2.310533437453366E+12
 1.393387903722054E+01 2.437922595848971E+12
 1.409530693166012E+01 2.570532084162188E+12
 1.425860501350650E+01 2.708543887112781E+12
 1.442379494940501E+01 2.852145643257816E+12
 1.459089865701516E+01 3.001530805192192E+12
 1.475993830791866E+01 3.156898803960377E+12
 1.493093633056123E+01 3.318455217789981E+12
 1.510391541322843E+01 3.486411945206498E+12
 1.527889850705594E+01 3.660987382700582E+12
 1.545590882907479E+01 3.842406607013802E+12
 1.563496986529184E+01 4.030901562161995E+12
 1.581610537380592E+01 4.226711251350772E+12
 1.599933938796006E+01 4.430081933840674E+12
 1.618469621953033E+01 4.641267326927533E+12
 1.637220046195158E+01 4.860528813155080E+12
 1.656187699358041E+01 5.088135652876399E+12
 1.675375098099622E+01 5.324365202297975E+12
 1.694784788234027E+01 5.569503137148982E+12
 1.714419345069354E+01 5.823843682090932E+12
 1.734281373749362E+01 6.087689846042930E+12
 1.754373509599136E+01 6.361353663524273E+12
 1.774698418474738E+01 6.645156442179404E+12
 1.795258797116923E+01 6.939429016653334E+12
 1.816057373508938E+01 7.244512008933680E+12
 1.837096907238486E+01 7.560756095339004E+12
 1.858380189863864E+01 7.888522280295891E+12
 1.879910045284354E+01 8.228182177119391E+12
 1.901689330114906E+01 8.580118295876240E+12
 1.923720934065152E+01 8.944724338573340E+12
 1.946007780322822E+01 9.322405501832371E+12
 1.968552825941592E+01 9.713578787205402E+12
 1.991359062233438E+01 1.011867331933662E+13
 2.014429515165522E+01 1.053813067215764E+13
 2.037767245761682E+01 1.097240520329686E+13
 2.061375350508576E+01 1.142196439688129E+13
 2.085256961766531E+01 1.188728921500827E+13
 2.109415248185143E+01 1.236887445798812E+13
 2.133853415123702E+01 1.286722913363216E+13
 2.158574705076486E+01 1.338287683578834E+13
 2.183582398102975E+01 1.391635613235929E+13
 2.208879812263062E+01 1.446822096296463E+13
 2.234470304057289E+01 1.503904104654711E+13
 2.260357268872199E+01 1.562940229916568E+13
 2.286544141430844E+01 1.623990726210231E+13
 2.313034396248500E+01 1.687117554069046E+13
 2.339831548093677E+01 1.752384425397477E+13
 2.366939152454467E+01 1.819856849550905E+13
 2.394360806010286E+01 1.889602180564982E+13
 2.422100147109089E+01 1.961689665542331E+13
 2.450160856250111E+01 2.036190494239435E+13
 2.478546656572206E+01 2.113177849876224E+13
 2.507261314347830E+01 2.192726961195003E+13
 2.536308639482764E+01 2.274915155807709E+13
 2.565692486021618E+01 2.359821914844391E+13
 2.595416752659186E+01 2.447528928949955E+13
 2.625485383257731E+01 2.538120155655005E+13
 2.655902367370272E+01 2.631681878146230E+13
 2.686671740769917E+01 2.728302765480563E+13
 2.717797585985330E+01 2.828073934268566E+13
 2.749284032842423E+01 2.931089011863984E+13
 2.781135259012294E+01 3.037444201093433E+13
 2.813355490565532E+01 3.147238346562673E+13
 2.845949002532939E+01 3.260573002582143E+13
 2.878920119472747E+01 3.377552502730851E+13
 2.912273216044406E+01 3.498284031123638E+13
 2.946012717589029E+01 3.622877695397433E+13
 2.980143100716532E+01 3.751446601466050E+13
 3.014668893899627E+01 3.884106930090850E+13
 3.049594678074643E+01 4.020978015294853E+13
 3.084925087249342E+01 4.162182424677456E+13
 3.120664809117765E+01 4.307846041657134E+13
 3.156818585682205E+01 4.458098149705542E+13
 3.193391213882378E+01 4.613071518607907E+13
 3.230387546231890E+01 4.772902492792902E+13
 3.267812491462080E+01 4.937731081787103E+13
 3.305671015173318E+01 5.107701052840902E+13
 3.343968140493838E+01 5.282960025780027E+13
 3.382708948746228E+01 5.463659570118206E+13
 3.421898580121626E+01 5.649955304498509E+13
 3.461542234361720E+01 5.842006998520578E+13
 3.501645171448662E+01 6.039978676981758E+13
 3.542212712302975E+01 6.244038726618500E+13
 3.583250239489537E+01 6.454360005393868E+13
 3.624763197931751E+01 6.671119954370545E+13
 3.666757095633977E+01 6.894500712261007E+13
 3.709237504412354E+01 7.124689232699419E+13
 3.752210060634079E+01 7.361877404283148E+13
 3.795680465965228E+01 7.606262173476430E+13
 3.839654488127291E+01 7.858045670422152E+13
 3.884137961662420E+01 8.117435337732512E+13
 3.929136788707579E+01 8.384644062316948E+13
 3.974656939777637E+01 8.659890310339731E+13
 4.020704454557554E+01 8.943398265353308E+13
 4.067285442703738E+01 9.235397969699598E+13
 4.114406084654668E+01 9.536125469227728E+13
 4.162072632450946E+01 9.845822961427025E+13
 4.210291410564812E+01 1.016473894706185E+14
 4.259068816739292E+01 1.049312838533443E+14
 4.308411322837053E+01 1.083125285271965E+14
 4.358325475699111E+01 1.117938070551841E+14
 4.408817898013469E+01 1.153778724621338E+14
 4.459895289193827E+01 1.190675489372802E+14
 4.511564426268466E+01 1.228657335766907E+14
 4.563832164779445E+01 1.267753981664294E+14
 4.616705439692202E+01 1.307995910073312E+14
 4.670191266315680E+01 1.349414387822818E+14
 4.724296741233156E+01 1.392041484673053E+14
 4.779029043243808E+01 1.435910092869631E+14
 4.834395434315222E+01 1.481053947151295E+14
 4.890403260546899E+01 1.527507645227208E+14
 4.947059953144975E+01 1.575306668727102E+14
 5.004373029408189E+01 1.624487404637112E+14
 5.062350093725289E+01 1.675087167236046E+14
 5.120998838584002E+01 1.727144220537278E+14
 5.180327045591680E+01 1.780697801253109E+14
 5.240342586507785E+01 1.835788142287007E+14
 5.301053424288302E+01 1.892456496772145E+14
 5.362467614142307E+01 1.950745162665687E+14
 5.424593304600733E+01 2.010697507906750E+14
 5.487438738597514E+01 2.072357996160408E+14
 5.551012254563295E+01 2.135772213151338E+14
 5.615322287531777E+01 2.200986893603751E+14
 5.680377370258889E+01 2.268049948804026E+14
 5.746186134354928E+01 2.337010494795741E+14
 5.812757311429816E+01 2.407918881222011E+14
 5.880099734251625E+01 2.480826720829972E+14
 5.948222337918517E+01 2.555786919655101E+14
 6.017134161044279E+01 2.632853707892620E+14
 6.086844346957569E+01 2.712082671480508E+14
 6.157362144915061E+01 2.793530784404451E+14
 6.228696911328674E+01 2.877256441738930E+14
 6.300858111006974E+01 2.963319493447760E+14
 6.373855318410991E+01 3.051781278953222E+14
 6.447698218924565E+01 3.142704662496372E+14
 6.522396610139427E+01 3.236154069303318E+14
 6.597960403155155E+01 3.332195522573600E+14
 6.674399623894190E+01 3.430896681315804E+14
 6.751724414432098E+01 3.532326879038248E+14
 6.829945034343231E+01 3.636557163322695E+14
 6.909071862061988E+01 3.743660336299738E+14
 6.989115396259838E+01 3.853710996036484E+14
 7.070086257238303E+01 3.966785578871831E+14
 7.151995188338074E+01 4.082962402704294E+14
 7.234853057364458E+01 4.202321711264065E+14
 7.318670858029326E+01 4.324945719390276E+14
 7.403459711409795E+01 4.450918659325649E+14
 7.489230867423764E+01 4.580326828066265E+14
 7.575995706322590E+01 4.713258635775192E+14
 7.663765740201036E+01 4.849804655290620E+14
 7.752552614524704E+01 4.990057672755929E+14
 7.842368109675185E+01 5.134112739384269E+14
 7.933224142513083E+01 5.282067224391792E+14
 8.025132767959187E+01 5.434020869130570E+14
 8.118106180593909E+01 5.590075842428727E+14
 8.212156716275298E+01 5.750336797179205E+14
 8.307296853775780E+01 5.914910928205656E+14
 8.403539216437852E+01 6.083908031421501E+14
 8.500896573848978E+01 6.257440564318862E+14
 8.599381843535868E+01 6.435623707814662E+14
 8.699008092678397E+01 6.618575429486632E+14
 8.799788539843391E+01 6.806416548215802E+14
 8.901736556738470E+01 6.999270800288369E+14
 9.004865669986238E+01 7.197264906973810E+14
 9.109189562919011E+01 7.400528643604892E+14
 9.214722077394350E+01 7.609194910210102E+14
 9.321477215631607E+01 7.823399803724954E+14
 9.429469142069789E+01 8.043282691808082E+14
 9.538712185246877E+01 8.268986288308225E+14
 9.649220839700993E+01 8.500656730411740E+14
 9.761009767893540E+01 8.738443657509838E+14
